id,name,number,legalities,images,prices,set_id,set_name,date
swshp-SWSH087,Eevee VMAX,SWSH087,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH087.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH087_hires.png'}","{'holofoil': {'low': 1.49, 'mid': 3.49, 'high': 300.0, 'market': 2.4}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.375488
swshp-SWSH096,Dragapult V,SWSH096,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH096.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH096_hires.png'}","{'holofoil': {'low': 2.26, 'mid': 3.78, 'high': 16.94, 'market': 2.75}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.375488
swshp-SWSH097,Dragapult VMAX,SWSH097,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH097.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH097_hires.png'}","{'holofoil': {'low': 3.0, 'mid': 4.99, 'high': 15.99, 'market': 3.03}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.375488
swshp-SWSH098,Crobat V,SWSH098,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH098.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH098_hires.png'}","{'holofoil': {'low': 3.15, 'mid': 6.0, 'high': 22.94, 'market': 4.45}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.375488
swshp-SWSH099,Crobat VMAX,SWSH099,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH099.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH099_hires.png'}","{'holofoil': {'low': 2.0, 'mid': 4.0, 'high': 24.99, 'market': 2.9}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.375488
swshp-SWSH100,Venusaur V,SWSH100,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH100.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH100_hires.png'}","{'holofoil': {'low': 1.98, 'mid': 5.04, 'high': 12.0, 'market': 2.39}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.375488
swshp-SWSH101,Blastoise V,SWSH101,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH101.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH101_hires.png'}","{'holofoil': {'low': 8.29, 'mid': 12.0, 'high': 20.55, 'market': 8.35}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.375488
swsh5-1,Bellsprout,001/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/1.png', 'large': 'https://images.pokemontcg.io/swsh5/1_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.13, 'high': 1.0, 'market': 0.07}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 1.0, 'market': 0.22}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-2,Weepinbell,002/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/2.png', 'large': 'https://images.pokemontcg.io/swsh5/2_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.31, 'high': 1.99, 'market': 0.18}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.08}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-3,Victreebel,003/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/3.png', 'large': 'https://images.pokemontcg.io/swsh5/3_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.34, 'high': 2.0, 'market': 0.31}, 'normal': {'low': 0.04, 'mid': 0.24, 'high': 1.0, 'market': 0.1}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-4,Cacnea,004/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/4.png', 'large': 'https://images.pokemontcg.io/swsh5/4_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.0, 'market': 0.03}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 1.0, 'market': 0.16}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-5,Cacturne,005/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/5.png', 'large': 'https://images.pokemontcg.io/swsh5/5_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.0, 'market': 0.18}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-6,Kricketune V,006/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/6.png', 'large': 'https://images.pokemontcg.io/swsh5/6_hires.png'}","{'holofoil': {'low': 0.99, 'mid': 2.0, 'high': 12.28, 'market': 1.85}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-7,Cherubi,007/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/7.png', 'large': 'https://images.pokemontcg.io/swsh5/7_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.25, 'high': 1.0, 'market': 0.22}, 'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.06, 'market': 0.05}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-8,Cherrim,008/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/8.png', 'large': 'https://images.pokemontcg.io/swsh5/8_hires.png'}","{'holofoil': {'low': 0.17, 'mid': 0.78, 'high': 3.5, 'market': 0.81}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.95, 'high': 2.95, 'market': 0.81}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-9,Carnivine,009/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/9.png', 'large': 'https://images.pokemontcg.io/swsh5/9_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.04, 'market': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.18}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-10,Durant,010/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/10.png', 'large': 'https://images.pokemontcg.io/swsh5/10_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.16, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.16}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-11,Scatterbug,011/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/11.png', 'large': 'https://images.pokemontcg.io/swsh5/11_hires.png'}","{'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 1.0, 'market': 0.18}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.04}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-12,Spewpa,012/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/12.png', 'large': 'https://images.pokemontcg.io/swsh5/12_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.25, 'high': 5.74, 'market': 0.17}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-13,Vivillon,013/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/13.png', 'large': 'https://images.pokemontcg.io/swsh5/13_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.21, 'high': 1.0, 'market': 0.12}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 2.0, 'market': 0.21}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-14,Fomantis,014/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/14.png', 'large': 'https://images.pokemontcg.io/swsh5/14_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.12, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 1.0, 'market': 0.18}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-15,Lurantis,015/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/15.png', 'large': 'https://images.pokemontcg.io/swsh5/15_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.27, 'high': 2.23, 'market': 0.25}, 'normal': {'low': 0.05, 'mid': 0.24, 'high': 1.0, 'market': 0.14}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-16,Tapu Bulu,016/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/16.png', 'large': 'https://images.pokemontcg.io/swsh5/16_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.55, 'high': 2.75, 'market': 0.62}, 'holofoil': {'low': 0.12, 'mid': 0.5, 'high': 5.0, 'market': 0.53}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-17,Blipbug,017/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/17.png', 'large': 'https://images.pokemontcg.io/swsh5/17_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.27, 'high': 1.0, 'market': 0.19}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.05}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-18,Flapple V,018/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/18.png', 'large': 'https://images.pokemontcg.io/swsh5/18_hires.png'}","{'holofoil': {'low': 0.69, 'mid': 1.6, 'high': 11.59, 'market': 1.45}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-19,Flapple VMAX,019/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/19.png', 'large': 'https://images.pokemontcg.io/swsh5/19_hires.png'}","{'holofoil': {'low': 1.8, 'mid': 3.21, 'high': 13.67, 'market': 2.74}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-20,Entei,020/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/20.png', 'large': 'https://images.pokemontcg.io/swsh5/20_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.88, 'high': 3.95, 'market': 0.73}, 'holofoil': {'low': 0.02, 'mid': 0.75, 'high': 7.85, 'market': 0.74}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-21,Victini V,021/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/21.png', 'large': 'https://images.pokemontcg.io/swsh5/21_hires.png'}","{'holofoil': {'low': 0.75, 'mid': 1.73, 'high': 12.25, 'market': 1.69}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-22,Victini VMAX,022/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/22.png', 'large': 'https://images.pokemontcg.io/swsh5/22_hires.png'}","{'holofoil': {'low': 5.49, 'mid': 8.92, 'high': 30.0, 'market': 7.01}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-23,Tepig,023/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/23.png', 'large': 'https://images.pokemontcg.io/swsh5/23_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.17}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-24,Pignite,024/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/24.png', 'large': 'https://images.pokemontcg.io/swsh5/24_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 1.0, 'market': 0.2}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.11, 'market': 0.06}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-25,Emboar,025/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/25.png', 'large': 'https://images.pokemontcg.io/swsh5/25_hires.png'}","{'reverseHolofoil': {'low': 0.14, 'mid': 0.5, 'high': 2.95, 'market': 0.5}, 'holofoil': {'low': 0.03, 'mid': 0.46, 'high': 2.0, 'market': 0.4}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-26,Heatmor,026/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/26.png', 'large': 'https://images.pokemontcg.io/swsh5/26_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.04}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 1.0, 'market': 0.2}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-27,Salandit,027/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/27.png', 'large': 'https://images.pokemontcg.io/swsh5/27_hires.png'}","{'reverseHolofoil': {'low': 0.06, 'mid': 0.25, 'high': 1.25, 'market': 0.21}, 'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.0, 'market': 0.06}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-28,Salazzle,028/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/28.png', 'large': 'https://images.pokemontcg.io/swsh5/28_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.25, 'high': 1.99, 'market': 0.2}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.5, 'high': 3.99, 'market': 0.3}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-29,Sizzlipede,029/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/29.png', 'large': 'https://images.pokemontcg.io/swsh5/29_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.15}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.07}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-30,Centiskorch,030/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/30.png', 'large': 'https://images.pokemontcg.io/swsh5/30_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.25, 'high': 1.04, 'market': 0.13}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 15.0, 'market': 0.24}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-31,Horsea,031/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/31.png', 'large': 'https://images.pokemontcg.io/swsh5/31_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.16}, 'normal': {'low': 0.03, 'mid': 0.1, 'high': 1.0, 'market': 0.07}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-32,Seadra,032/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/32.png', 'large': 'https://images.pokemontcg.io/swsh5/32_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.0, 'market': 0.08}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.25, 'market': 0.19}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-33,Kingdra,033/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/33.png', 'large': 'https://images.pokemontcg.io/swsh5/33_hires.png'}","{'holofoil': {'low': 0.16, 'mid': 0.52, 'high': 2.0, 'market': 0.52}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.69, 'high': 5.0, 'market': 0.7}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-34,Galarian Mr. Mime,034/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/34.png', 'large': 'https://images.pokemontcg.io/swsh5/34_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.12, 'high': 1.04, 'market': 0.05}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.25, 'high': 3.0, 'market': 0.18}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-35,Galarian Mr. Rime,035/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/35.png', 'large': 'https://images.pokemontcg.io/swsh5/35_hires.png'}","{'reverseHolofoil': {'low': 0.12, 'mid': 0.33, 'high': 2.35, 'market': 0.26}, 'normal': {'low': 0.03, 'mid': 0.23, 'high': 1.1, 'market': 0.09}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-36,Remoraid,036/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/36.png', 'large': 'https://images.pokemontcg.io/swsh5/36_hires.png'}","{'reverseHolofoil': {'low': 0.01, 'mid': 0.47, 'high': 2.0, 'market': 0.57}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 4.24, 'market': 0.13}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-37,Octillery,037/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/37.png', 'large': 'https://images.pokemontcg.io/swsh5/37_hires.png'}","{'holofoil': {'low': 0.25, 'mid': 1.34, 'high': 4.0, 'market': 1.19}, 'reverseHolofoil': {'low': 0.35, 'mid': 1.46, 'high': 4.0, 'market': 1.32}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-38,Corphish,038/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/38.png', 'large': 'https://images.pokemontcg.io/swsh5/38_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.1, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.02, 'market': 0.17}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-39,Crawdaunt,039/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/39.png', 'large': 'https://images.pokemontcg.io/swsh5/39_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.07, 'market': 0.2}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.05}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-40,Empoleon V,040/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/40.png', 'large': 'https://images.pokemontcg.io/swsh5/40_hires.png'}","{'holofoil': {'low': 0.79, 'mid': 1.99, 'high': 22.0, 'market': 1.45}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-41,Frillish,041/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/41.png', 'large': 'https://images.pokemontcg.io/swsh5/41_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.0, 'market': 0.04}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.16}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-42,Jellicent,042/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/42.png', 'large': 'https://images.pokemontcg.io/swsh5/42_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.39, 'high': 2.0, 'market': 0.25}, 'normal': {'low': 0.04, 'mid': 0.2, 'high': 5.0, 'market': 0.12}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-43,Bruxish,043/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/43.png', 'large': 'https://images.pokemontcg.io/swsh5/43_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.17, 'high': 1.0, 'market': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.25, 'high': 1.0, 'market': 0.17}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-44,Electabuzz,044/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/44.png', 'large': 'https://images.pokemontcg.io/swsh5/44_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.11, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.25, 'market': 0.2}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-45,Electivire,045/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/45.png', 'large': 'https://images.pokemontcg.io/swsh5/45_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.22, 'high': 1.0, 'market': 0.12}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.36, 'high': 2.0, 'market': 0.28}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-46,Shinx,046/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/46.png', 'large': 'https://images.pokemontcg.io/swsh5/46_hires.png'}","{'reverseHolofoil': {'low': 0.01, 'mid': 0.25, 'high': 1.25, 'market': 0.21}, 'normal': {'low': 0.01, 'mid': 0.12, 'high': 1.0, 'market': 0.07}}",swsh5,Battle Styles,2021-07-01 00:31:58.375488
swsh5-47,Luxio,047/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/47.png', 'large': 'https://images.pokemontcg.io/swsh5/47_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.14, 'high': 1.0, 'market': 0.08}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 1.0, 'market': 0.21}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
swsh5-48,Luxray,048/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/48.png', 'large': 'https://images.pokemontcg.io/swsh5/48_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.82, 'high': 5.0, 'market': 0.72}, 'holofoil': {'low': 0.04, 'mid': 0.8, 'high': 2.5, 'market': 0.82}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
swsh5-49,Pachirisu,049/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/49.png', 'large': 'https://images.pokemontcg.io/swsh5/49_hires.png'}","{'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.0, 'market': 0.2}, 'normal': {'low': 0.02, 'mid': 0.11, 'high': 1.05, 'market': 0.05}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
swsh5-50,Tapu Koko V,050/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/50.png', 'large': 'https://images.pokemontcg.io/swsh5/50_hires.png'}","{'holofoil': {'low': 0.74, 'mid': 1.69, 'high': 12.03, 'market': 1.6}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
swsh5-51,Tapu Koko VMAX,051/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/51.png', 'large': 'https://images.pokemontcg.io/swsh5/51_hires.png'}","{'holofoil': {'low': 0.07, 'mid': 3.99, 'high': 13.68, 'market': 3.9}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
swsh5-52,Yamper,052/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/52.png', 'large': 'https://images.pokemontcg.io/swsh5/52_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.12, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.25, 'high': 1.24, 'market': 0.2}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
swsh5-53,Boltund,053/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/53.png', 'large': 'https://images.pokemontcg.io/swsh5/53_hires.png'}","{'normal': {'low': 0.09, 'mid': 0.25, 'high': 1.0, 'market': 0.13}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.44, 'high': 2.0, 'market': 0.23}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
swsh5-54,Galarian Slowpoke,054/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/54.png', 'large': 'https://images.pokemontcg.io/swsh5/54_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.25, 'high': 1.02, 'market': 0.22}, 'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.0, 'market': 0.07}}",swsh5,Battle Styles,2021-07-01 00:31:58.376485
