id,name,number,legalities,images,prices,set_id,set_name,date
swshp-SWSH080,Dedenne,SWSH080,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH080.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH080_hires.png'}","{'holofoil': {'low': 0.5, 'mid': 2.0, 'high': 8.0, 'market': 0.93}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH081,Polteageist,SWSH081,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH081.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH081_hires.png'}","{'holofoil': {'low': 0.25, 'mid': 1.64, 'high': 11.76, 'market': 0.8}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH082,Bunnelby,SWSH082,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH082.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH082_hires.png'}","{'holofoil': {'low': 0.48, 'mid': 1.21, 'high': 19.95, 'market': 0.87}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH083,Alakazam V,SWSH083,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH083.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH083_hires.png'}","{'holofoil': {'low': 0.99, 'mid': 2.0, 'high': 9.95, 'market': 1.48}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH084,Eldegoss V,SWSH084,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH084.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH084_hires.png'}","{'holofoil': {'low': 1.0, 'mid': 3.0, 'high': 12.99, 'market': 2.2}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH085,Boltund V,SWSH085,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH085.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH085_hires.png'}","{'holofoil': {'low': 1.75, 'mid': 3.24, 'high': 420.69, 'market': 2.12}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH086,Cramorant V,SWSH086,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH086.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH086_hires.png'}","{'holofoil': {'low': 1.0, 'mid': 2.97, 'high': 19.95, 'market': 1.4}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH087,Eevee VMAX,SWSH087,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH087.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH087_hires.png'}","{'holofoil': {'low': 1.25, 'mid': 3.75, 'high': 300.0, 'market': 2.0}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH096,Dragapult V,SWSH096,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH096.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH096_hires.png'}","{'holofoil': {'low': 2.0, 'mid': 4.53, 'high': 16.94, 'market': 3.64}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH097,Dragapult VMAX,SWSH097,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH097.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH097_hires.png'}","{'holofoil': {'low': 2.75, 'mid': 5.4, 'high': 16.0, 'market': 3.9}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH098,Crobat V,SWSH098,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH098.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH098_hires.png'}","{'holofoil': {'low': 3.44, 'mid': 7.0, 'high': 22.94, 'market': 4.45}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH099,Crobat VMAX,SWSH099,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH099.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH099_hires.png'}","{'holofoil': {'low': 1.95, 'mid': 4.21, 'high': 24.99, 'market': 2.4}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH100,Venusaur V,SWSH100,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH100.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH100_hires.png'}","{'holofoil': {'low': 3.27, 'mid': 5.07, 'high': 12.0, 'market': 4.19}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swshp-SWSH101,Blastoise V,SWSH101,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH101.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH101_hires.png'}","{'holofoil': {'low': 9.99, 'mid': 11.99, 'high': 17.95, 'market': 11.9}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.349594
swsh5-1,Bellsprout,001/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/1.png', 'large': 'https://images.pokemontcg.io/swsh5/1_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.07}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.3, 'high': 1.99, 'market': 0.29}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-2,Weepinbell,002/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/2.png', 'large': 'https://images.pokemontcg.io/swsh5/2_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.34, 'high': 1.99, 'market': 0.22}, 'normal': {'low': 0.04, 'mid': 0.17, 'high': 1.0, 'market': 0.11}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-3,Victreebel,003/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/3.png', 'large': 'https://images.pokemontcg.io/swsh5/3_hires.png'}","{'reverseHolofoil': {'low': 0.06, 'mid': 0.32, 'high': 2.0, 'market': 0.32}, 'normal': {'low': 0.02, 'mid': 0.2, 'high': 1.0, 'market': 0.1}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-4,Cacnea,004/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/4.png', 'large': 'https://images.pokemontcg.io/swsh5/4_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.0, 'market': 0.03}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 1.99, 'market': 0.14}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-5,Cacturne,005/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/5.png', 'large': 'https://images.pokemontcg.io/swsh5/5_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.99, 'market': 0.11}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-6,Kricketune V,006/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/6.png', 'large': 'https://images.pokemontcg.io/swsh5/6_hires.png'}","{'holofoil': {'low': 0.94, 'mid': 2.0, 'high': 9.9, 'market': 2.06}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-7,Cherubi,007/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/7.png', 'large': 'https://images.pokemontcg.io/swsh5/7_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.28, 'high': 1.99, 'market': 0.18}, 'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.0, 'market': 0.06}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-8,Cherrim,008/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/8.png', 'large': 'https://images.pokemontcg.io/swsh5/8_hires.png'}","{'holofoil': {'low': 0.2, 'mid': 0.82, 'high': 60.0, 'market': 0.82}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.92, 'high': 2.95, 'market': 1.08}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-9,Carnivine,009/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/9.png', 'large': 'https://images.pokemontcg.io/swsh5/9_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.26, 'high': 1.99, 'market': 0.2}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-10,Durant,010/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/10.png', 'large': 'https://images.pokemontcg.io/swsh5/10_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.07}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.2}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-11,Scatterbug,011/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/11.png', 'large': 'https://images.pokemontcg.io/swsh5/11_hires.png'}","{'reverseHolofoil': {'low': 0.06, 'mid': 0.25, 'high': 1.99, 'market': 0.17}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.04}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-12,Spewpa,012/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/12.png', 'large': 'https://images.pokemontcg.io/swsh5/12_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.12, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.99, 'market': 0.16}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-13,Vivillon,013/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/13.png', 'large': 'https://images.pokemontcg.io/swsh5/13_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.2, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 2.0, 'market': 0.22}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-14,Fomantis,014/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/14.png', 'large': 'https://images.pokemontcg.io/swsh5/14_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.99, 'market': 0.19}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-15,Lurantis,015/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/15.png', 'large': 'https://images.pokemontcg.io/swsh5/15_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 2.23, 'market': 0.27}, 'normal': {'low': 0.03, 'mid': 0.2, 'high': 1.0, 'market': 0.11}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-16,Tapu Bulu,016/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/16.png', 'large': 'https://images.pokemontcg.io/swsh5/16_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.5, 'high': 2.75, 'market': 0.6}, 'holofoil': {'low': 0.04, 'mid': 0.5, 'high': 5.0, 'market': 0.65}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-17,Blipbug,017/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/17.png', 'large': 'https://images.pokemontcg.io/swsh5/17_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.99, 'market': 0.16}, 'normal': {'low': 0.03, 'mid': 0.12, 'high': 1.0, 'market': 0.04}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-18,Flapple V,018/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/18.png', 'large': 'https://images.pokemontcg.io/swsh5/18_hires.png'}","{'holofoil': {'low': 0.69, 'mid': 1.67, 'high': 5.0, 'market': 1.46}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-19,Flapple VMAX,019/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/19.png', 'large': 'https://images.pokemontcg.io/swsh5/19_hires.png'}","{'holofoil': {'low': 1.74, 'mid': 3.48, 'high': 14.99, 'market': 3.01}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-20,Entei,020/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/20.png', 'large': 'https://images.pokemontcg.io/swsh5/20_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.8, 'high': 3.95, 'market': 0.7}, 'holofoil': {'low': 0.1, 'mid': 0.8, 'high': 3.95, 'market': 0.75}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-21,Victini V,021/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/21.png', 'large': 'https://images.pokemontcg.io/swsh5/21_hires.png'}","{'holofoil': {'low': 0.49, 'mid': 1.61, 'high': 10.0, 'market': 1.51}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-22,Victini VMAX,022/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/22.png', 'large': 'https://images.pokemontcg.io/swsh5/22_hires.png'}","{'holofoil': {'low': 4.49, 'mid': 10.0, 'high': 30.0, 'market': 8.4}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-23,Tepig,023/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/23.png', 'large': 'https://images.pokemontcg.io/swsh5/23_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.0, 'market': 0.14}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-24,Pignite,024/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/24.png', 'large': 'https://images.pokemontcg.io/swsh5/24_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 1.99, 'market': 0.21}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.11, 'market': 0.05}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-25,Emboar,025/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/25.png', 'large': 'https://images.pokemontcg.io/swsh5/25_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.5, 'high': 2.95, 'market': 0.44}, 'holofoil': {'low': 0.04, 'mid': 0.46, 'high': 2.0, 'market': 0.38}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-26,Heatmor,026/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/26.png', 'large': 'https://images.pokemontcg.io/swsh5/26_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.0, 'market': 0.03}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 1.0, 'market': 0.2}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-27,Salandit,027/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/27.png', 'large': 'https://images.pokemontcg.io/swsh5/27_hires.png'}","{'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.99, 'market': 0.17}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.05}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-28,Salazzle,028/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/28.png', 'large': 'https://images.pokemontcg.io/swsh5/28_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.32, 'high': 1.99, 'market': 0.27}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.5, 'high': 3.99, 'market': 0.32}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-29,Sizzlipede,029/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/29.png', 'large': 'https://images.pokemontcg.io/swsh5/29_hires.png'}","{'reverseHolofoil': {'low': 0.01, 'mid': 0.25, 'high': 1.0, 'market': 0.18}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.04}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-30,Centiskorch,030/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/30.png', 'large': 'https://images.pokemontcg.io/swsh5/30_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.24, 'high': 1.04, 'market': 0.13}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 2.0, 'market': 0.28}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-31,Horsea,031/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/31.png', 'large': 'https://images.pokemontcg.io/swsh5/31_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.99, 'market': 0.18}, 'normal': {'low': 0.03, 'mid': 0.12, 'high': 1.0, 'market': 0.06}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-32,Seadra,032/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/32.png', 'large': 'https://images.pokemontcg.io/swsh5/32_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.0, 'market': 0.08}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.25, 'market': 0.15}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-33,Kingdra,033/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/33.png', 'large': 'https://images.pokemontcg.io/swsh5/33_hires.png'}","{'holofoil': {'low': 0.16, 'mid': 0.52, 'high': 2.0, 'market': 0.58}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.67, 'high': 5.0, 'market': 0.59}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-34,Galarian Mr. Mime,034/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/34.png', 'large': 'https://images.pokemontcg.io/swsh5/34_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.1, 'high': 1.0, 'market': 0.04}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.02, 'market': 0.22}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-35,Galarian Mr. Rime,035/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/35.png', 'large': 'https://images.pokemontcg.io/swsh5/35_hires.png'}","{'reverseHolofoil': {'low': 0.12, 'mid': 0.35, 'high': 2.35, 'market': 0.25}, 'normal': {'low': 0.03, 'mid': 0.2, 'high': 1.24, 'market': 0.12}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-36,Remoraid,036/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/36.png', 'large': 'https://images.pokemontcg.io/swsh5/36_hires.png'}","{'reverseHolofoil': {'low': 0.01, 'mid': 0.42, 'high': 2.0, 'market': 0.42}, 'normal': {'low': 0.01, 'mid': 0.13, 'high': 4.24, 'market': 0.1}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-37,Octillery,037/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/37.png', 'large': 'https://images.pokemontcg.io/swsh5/37_hires.png'}","{'holofoil': {'low': 0.2, 'mid': 1.0, 'high': 4.0, 'market': 0.86}, 'reverseHolofoil': {'low': 0.14, 'mid': 1.34, 'high': 4.7, 'market': 1.2}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-38,Corphish,038/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/38.png', 'large': 'https://images.pokemontcg.io/swsh5/38_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.11, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.99, 'market': 0.17}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-39,Crawdaunt,039/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/39.png', 'large': 'https://images.pokemontcg.io/swsh5/39_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.25, 'high': 1.99, 'market': 0.19}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.06}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-40,Empoleon V,040/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/40.png', 'large': 'https://images.pokemontcg.io/swsh5/40_hires.png'}","{'holofoil': {'low': 0.5, 'mid': 2.0, 'high': 12.25, 'market': 1.64}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-41,Frillish,041/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/41.png', 'large': 'https://images.pokemontcg.io/swsh5/41_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.0, 'market': 0.04}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.19}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-42,Jellicent,042/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/42.png', 'large': 'https://images.pokemontcg.io/swsh5/42_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.39, 'high': 2.0, 'market': 0.28}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 5.0, 'market': 0.1}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-43,Bruxish,043/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/43.png', 'large': 'https://images.pokemontcg.io/swsh5/43_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.25, 'high': 1.99, 'market': 0.16}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-44,Electabuzz,044/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/44.png', 'large': 'https://images.pokemontcg.io/swsh5/44_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.1, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.99, 'market': 0.16}}",swsh5,Battle Styles,2021-06-03 20:20:32.349594
swsh5-45,Electivire,045/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/45.png', 'large': 'https://images.pokemontcg.io/swsh5/45_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.2, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.4, 'high': 2.0, 'market': 0.27}}",swsh5,Battle Styles,2021-06-03 20:20:32.350568
swsh5-46,Shinx,046/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/46.png', 'large': 'https://images.pokemontcg.io/swsh5/46_hires.png'}","{'reverseHolofoil': {'low': 0.01, 'mid': 0.25, 'high': 1.99, 'market': 0.19}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.05}}",swsh5,Battle Styles,2021-06-03 20:20:32.350568
swsh5-47,Luxio,047/163,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh5/47.png', 'large': 'https://images.pokemontcg.io/swsh5/47_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.15, 'high': 1.0, 'market': 0.08}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 1.99, 'market': 0.2}}",swsh5,Battle Styles,2021-06-03 20:20:32.350568
